"Средний балл ЕГЭ студентов, принятых по результатам ЕГЭ на обучение по очной форме по программам бакалавриата и специалитета за счет средств соответствующих бюджетов бюджетной системы РФ","Средний балл ЕГЭ студентов университета, принятых по результатам ЕГЭ на обучение по очной форме по программам бакалавриата и специалитета за счет средств соответствующих бюджетов бюджетной системы Российской Федерации, за исключением лиц, поступивших с учетом особых прав и в рамках квоты целевого приема","Средний балл ЕГЭ студентов, принятых по результатам ЕГЭ на обучение по очной форме по программам бакалавриата и специалитета с оплатой стоимости затрат на обучение физическими и юридическими лицами","Усредненный по реализуемым направлениям (специальностям) минимальный балл ЕГЭ студентов, принятых по результатам ЕГЭ на обучение по очной форме на программы бакалавриата и специалитета","Численность студентов, победителей и призеров заключительного этапа всероссийской олимпиады школьников, членов сборных команд Российской Федерации, участвовавших в международных олимпиадах по общеобразовательным предметам по специальностям и (или) направлениям подготовки, соответствующим профилю всероссийской олимпиады школьников или международной олимпиады, принятых на очную форму обучения на первый курс по программам бакалавриата и специалитета без вступительных испытаний","Численность студентов, победителей и призеров олимпиад школьников, принятых на очную форму обучения на первый курс по программам бакалавриата и специалитета по специальностям и (или) направлениям подготовки, соответствующим профилю олимпиады школьников, без вступительных испытаний","Численность студентов, принятых по результатам целевого приема на первый курс на очную форму обучения по программам бакалавриата и специалитета","Удельный вес численности студентов, принятых по результатам целевого приема на первый курс на очную форму обучения по программам бакалавриата и специалитета в общей численности студентов, принятых на первый курс по программам бакалавриата и специалитета на очную форму обучения","Удельный вес численности студентов (приведенного контингента), обучающихся по программам магистратуры, в общей численности приведенного контингента обучающихся по образовательным программам бакалавриата, специалитета и магистратуры","Удельный вес численности обучающихся (приведенного контингента), по программам магистратуры, подготовки научно-педагогических кадров в аспирантуре (адъюнктуре), ординатуры, ассистентуры-стажировки в общей численности приведенного контингента обучающихся по основным образовательным программам высшего образования","Удельный вес численности студентов, имеющих диплом бакалавра, специалиста или магистра других организаций, принятых на первый курс на обучение по программам магистратуры образовательной организации, в общей численности студентов, принятых на первый курс по программам магистратуры на очную форму обучения","Удельный вес численности обучающихся по программам магистратуры, подготовки научно-педагогических кадров в аспирантуре (адъюнктуре), ординатуры, ассистентуры-стажировки, имеющих диплом бакалавра, диплом специалиста или диплом магистра других организаций в общей численности обучающихся по программам магистратуры, подготовки научно-педагогических кадров в аспирантуре (адъюнктуре), ординатуры, ассистентуры-стажировки","Численность аспирантов (адъюнктов), ординаторов, ассистентов-стажеров образовательной организации в расчете на 100 студентов (приведенного контингента)","Удельный вес численности слушателей из сторонних организаций в общей численности слушателей, прошедших обучение в образовательной организации по программам повышения квалификации или профессиональной переподготовки","Удельный вес численности студентов, обучающихся по направлениям подготовки бакалавриата, специалитета, и магистратуры по областям знаний «Инженерное дело, технологии и технические науки», «Здравоохранение и медицинские науки», «Образование и педагогические науки», с которыми заключены договоры о целевом обучении, в общей численности студентов, обучающихся по указанным областям знаний","Количество цитирований публикаций, изданных за последние 5 лет, индексируемых в информационно-аналитической системе научного цитирования Web of Science Core Collection в расчете на 100 НПР[н]","Количество цитирований публикаций, изданных за последние 5 лет, индексируемых в информационно-аналитической системе научного цитирования Scopus в расчете на 100 НПР[н]","Количество цитирований публикаций, изданных за последние 5 лет, индексируемых в Российском индексе научного цитирования (далее – РИНЦ) в расчете на 100 НПР[н]","Число публикаций организации, индексируемых в информационно-аналитической системе научного цитирования Web of Science Core Collection, в расчете на 100 НПР[н]","Число публикаций организации, индексируемых в информационно-аналитической системе научного цитирования Scopus, в расчете на 100 НПР[н]","Число публикаций организации, индексируемых в информационно-аналитической системе научного цитирования РИНЦ, в расчете на 100 НПР[н]","Общий объем научно-исследовательских и опытно-конструкторских работ (далее – НИОКР)","Удельный вес доходов от НИОКР в общих доходах образовательной организации","Удельный вес НИОКР, выполненных собственными силами (без привлечения соисполнителей), в общих доходах образовательной организации от НИОКР","Доходы от НИОКР (за исключением средств бюджетов бюджетной системы Российской Федерации, государственных фондов поддержки науки) в расчете на одного НПР[н]","Количество лицензионных соглашений","Удельный вес средств, полученных образовательной организацией от использования результатов интеллектуальной деятельности, в общих доходах образовательной организации","Удельный вес численности НПР без ученой степени – до 30 лет, кандидатов наук – до 35 лет, докторов наук – до 40 лет, в общей численности НПР[н]","Удельный вес научно-педагогических работников, защитивших кандидатские и докторские диссертации за отчетный период в общей численности НПР","Количество научных журналов, в том числе электронных, издаваемых образовательной организацией","Количество полученных грантов за отчетный год в расчете на 100 НПР[н]","Удельный вес численности иностранных студентов (кроме стран Содружества Независимых Государств (далее – СНГ)), обучающихся программам бакалавриата, специалитета, магистратуры, в общей численности студентов (приведенный контингент)","Удельный вес численности иностранных студентов из СНГ, обучающихся по программам бакалавриата, специалитета, магистратуры, в общей численности студентов (приведенный контингент)","Удельный вес численности иностранных студентов, завершивших освоение образовательных программ бакалавриата, специалитета, магистратуры, в общей численности студентов (приведенный контингент)","Удельный вес численности иностранных студентов (кроме стран СНГ), завершивших освоение образовательных программ бакалавриата, программ специалитета, программ магистратуры, в общей численности студентов (приведенный контингент)","Удельный вес численности иностранных студентов из стран СНГ, завершивших освоение образовательных программ бакалавриата, программ специалитета, программ магистратуры, в общей численности студентов (приведенный контингент)","Удельный вес численности студентов, обучающихся по очной форме обучения по образовательным программам бакалавриата, программам специалитета, программам магистратуры, прошедших обучение за рубежом не менее семестра (триместра), в общей численности студентов, обучающихся по очной форме обучения","Численность студентов иностранных образовательных организаций, прошедших обучение в образовательной организации по образовательным по очной форме обучения по образовательным программам бакалавриата, программам специалитета, программам магистратуры, не менее семестра (триместра) в расчете на 100 студентов, обучающихся по очной форме обучения","Удельный вес численности иностранных граждан из числа НПР в общей численности НПР","Численность зарубежных ведущих профессоров, преподавателей и исследователей, работающих (работавших) в образовательной организации не менее 1 семестра","Удельный вес численности иностранных граждан (кроме стран СНГ) из числа аспирантов (адъюнктов), ординаторов, ассистентов-стажеров образовательной организации в общей численности аспирантов (адъюнктов), ординаторов, ассистентов-стажеров","Удельный вес численности иностранных граждан из стран СНГ из числа аспирантов (адъюнктов), ординаторов, ассистентов-стажеров образовательной организации в общей численности аспирантов (адъюнктов), ординаторов, ассистентов-стажеров","Объем средств, полученных образовательной организацией от выполнения НИОКР от иностранных граждан и иностранных юридических лиц","Объем средств от образовательной деятельности, полученных образовательной организацией от иностранных граждан и иностранных юридических лиц","Доходы образовательной организации из средств от приносящей доход деятельности в расчете на одного НПР","Доля доходов из средств от приносящей доход деятельности в доходах по всем видам финансового обеспечения (деятельности) образовательной организации","Отношение средней заработной платы НПР в образовательной организации (из всех источников) к средней заработной плате по экономике региона","Доходы образовательной организации из всех источников в расчете на численность студентов (приведенный контингент)","Общая площадь учебно-лабораторных помещений в расчете на одного студента (приведенного контингента),в том числе:","имеющихся на праве собственности","закрепленных на праве оперативного управления","предоставленных в безвозмездное пользование","предоставленных в аренду","Количество персональных компьютеров в расчете на одного студента (приведенного контингента)","Удельный вес стоимости машин и оборудования (не старше 5 лет) в общей стоимости машин и оборудования","Количество экземпляров печатных учебных изданий (включая учебники и учебные пособия) из общего количества единиц хранения библиотечного фонда, состоящих на учете, в расчете на одного студента (приведенного контингента)","Удельный вес НПР, имеющих ученую степень кандидата наук, в общей численности НПР","Удельный вес НПР имеющих ученую степень доктора наук, в общей численности НПР","Удельный вес НПР, имеющих ученую степень кандидата и доктора наук, в общей численности НПР образовательной организации (без совместителей и работающих по договорам гражданско-правового характера)","Число НПР, имеющих ученую степень кандидата и доктора наук, в расчете на 100 студентов","Доля штатных работников ППС в общей численности ППС","2","Образовательная деятельность","Общая численность студентов, обучающихся по программам бакалавриата, специалитета, магистратуры","в том числе:по очной форме обучения","по очно-заочной (вечерней) форме обучения","по заочной форме обучения","Средний балл ЕГЭ студентов, принятых на обучение по программам бакалавриата и специалитета, по всем формам обучения","Доля обучающихся по программам бакалавриата, специалитета, магистратуры в очной форме","Доля обучающихся по программам бакалавриата в общей численности обучающихся по программам бакалавриата, специалитета, магистратуры","Доля обучающихся по программам магистратуры в общей численности обучающихся по программам бакалавриата, специалитета, магистратуры","Общая численность слушателей программ дополнительного профессионального образования","Общая численность обучающихся по программам среднего профессионального образования","Число предприятий, с которыми заключены договоры на подготовку специалистов","Число предприятий, являющихся базами практики, с которыми оформлены договорные отношения","Научная деятельность","Общий объем средств, поступивших (за отчетный год) от выполнения НИОКР, выполненных собственными силами","Общий объем средств, поступивших (за отчетный год) от выполнения работ, услуг, связанных с научными, научно-техническими, творческими услугами и разработками, выполненных собственными силами","Общее количество публикаций организации в расчете на 100 НПР","Количество бизнес-инкубаторов","Количество технопарков","Количество центров коллективного пользования научным оборудованием","Количество малых предприятий","Общая численность аспирантов (адъюнктов), интернов, ординаторов, ассистентов-стажеров","Доля аспирантов (адъюнктов), интернов, ординаторов, ассистентов-стажеров, обучающихся в очной форме","Общая численность докторантов","Число диссертационных советов","Кадровый потенциал","Общая численность работников образовательной организации (без внешних совместителей и работающих по договорам ГПХ)","Общая численность ППС (без внешних совместителей и работающих по договорам ГПХ)","Общая численность научных работников (без внешних совместителей и работающих по договорам ГПХ)","Доля ППС, имеющих ученые степени","Доля научных работников, имеющих ученые степени","Доля ППС возрастной категории моложе 65 лет","Доля ППС возрастной категории моложе 40 лет","Средняя заработная плата ППС (без внешних совместителей и работающих по договорам ГПХ)","Средняя заработная плата научных работников (без внешних совместителей и работающих по договорам ГПХ)","Международная деятельность","Общая численность иностранных студентов, обучающихся по программам бакалавриата, специалитета, магистратуры","Доля иностранных студентов в общей численности студентов, обучающихся по программам бакалавриата, специалитета, магистратуры","Общее число образовательных программ высшего образования, реализуемых совместно с зарубежными вузами и ведущих к получению двух дипломов","Общая численность обучающихся по очной форме обучения по программам бакалавриата, специалитета, магистратуры, реализуемым совместно с зарубежными вузами и ведущим к получению двух дипломов","Общая численность иностранных аспирантов (адъюнктов), интернов, ординаторов, ассистентов-стажеров","Число статей, подготовленных совместно с зарубежными организациями","Доходы вуза из иностранных источников на выполнение НИОКР","Доходы вуза от образовательной деятельности из иностранных источников","Количество созданных результатов интеллектуальной деятельности, имеющих правовую охрану за пределами России","Инфраструктура","Общая площадь зданий (помещений)","Площадь учебно-лабораторных зданий","Площадь, предназначенная для научно-исследовательских подразделений","Площадь общежитий","Площадь крытых спортивных сооружений","Доля студентов, не обеспеченных собственным общежитием, в числе студентов, нуждающихся в общежитии","Количество персональных компьютеров","Доля персональных компьютеров, имеющих доступ к Интернету","Наличие электронной библиотечной системы","Финансово-экономическая деятельность","Доходы вуза из всех источников","Доходы вуза из внебюджетных источников","Доля доходов вуза из внебюджетных источников","Доля доходов вуза из федерального бюджета","Доля доходов вуза из бюджета субъекта РФ и местного бюджета","Доля доходов вуза от образовательной деятельности в общих доходах вуза","Доля доходов вуза от научных исследований и разработок в общих доходах вуза","Доля внебюджетных средств в доходах от образовательной деятельности","Доля внебюджетных средств в доходах от научных исследований и разработок","VUZ","Region","Type","Site","ID","year"
"66.41","66.41","55.8","53.89","0","0","17","4.29","10.14","12.8","100","38.52","3.21","50.36","2.85","","","241.62","","","170.43","64914.4","14.26","75.12","376.76","0","0","12.84","0","1","0.68","1.43","14.37","16.26","0","16.26","0","0","0","0","0","0","0","168.7","784.16","27.34","210.8","261.09","25.84","0","25.84","0","0","0.66","14.32","379.94","62.29","11.59","77.99","4.81","75","4","","2439","1639","163","637","65.8","67.2","85.03","8.24","139","823","17","87","","48764.4","48764.4","252.05","0","0","1","9","56","94.64","4","2","","365","135","8","80.74","25","72.59","18.52","72.74","81.55","","278","11.4","0","0","0","0","0","168.7","0","","52815","45050","0","7765","3552","0","1152","97.22","","","455195.6","124446","27.34","72.09","0.57","82.75","14.26","14.82","84.8","Федеральное государственное бюджетное образовательное учреждение высшего образования ""Рыбинский государственный авиационный технический университет имени П.А. Соловьева""","Ярославская область","Министерство науки и высшего образования Российской Федерации","http://www.rsatu.ru","229","2022"
"66.53","66.49","63.69","52.74","0","1","118","11.29","10.18","12.28","100","86.75","2.64","78.05","16.18","","","0","","","241.01","204470.2","17.32","94.85","369.56","0","0","17.1","1.83","0","1.84","1.1","0.7","0.8","0.56","0.24","0","0","0","0","9.17","0","0","16511.3","889.72","36.57","210.74","288.01","18.16","0","15.74","0","0","0.41","19.35","245.75","57.57","12.94","70.99","6.26","87.87","4","","5514","3943","238","1333","66.02","71.51","64.76","11.72","492","897","0","0","","193948.8","193948.8","344.16","1","0","1","2","109","89.91","0","4","","1104","413","25","71.43","60","73.85","27.6","66.84","138.88","","107","1.94","0","0","10","10","0","16511.3","0","","121656","75094","1935","32726","1893","0","1698","82.45","","","1191146.2","435609.2","36.57","63.41","0.02","72.37","17.32","22.75","87.7","федеральное государственное бюджетное образовательное учреждение высшего образования ""Рязанский государственный радиотехнический университет имени В.Ф. Уткина""","Рязанская область","Министерство науки и высшего образования Российской Федерации","http://www.rsreu.ru","230","2022"
"71.32","71.32","63.96","47.35","0","0","57","5.13","6.09","7.16","100","93.46","3.14","74.32","5.16","","","127.54","","","99.92","53958.5","6.62","100","135.47","0","0","12.29","0.25","6","0.5","0.26","4.41","4.34","1.1","3.23","0","0","1.4","0","2.07","1.38","681","23755.7","951.7","47.41","204.13","176.33","6.19","0","6.14","0","0","0.28","30.62","158.92","57.27","15.15","72.73","3.45","93.9","4","","8521","4131","346","4044","66.82","48.48","86.05","13.72","1429","0","0","1104","","53958.5","53958.5","405.67","0","0","0","5","145","29.66","0","0","","812","385","17","71.17","70.59","84.16","29.09","68.75","75","","328","3.85","0","0","5","8","681","23755.7","0","","49700","28610","230","17827","4022","0","1303","56.33","","","814995.4","386388.2","47.41","52.59","0","85.88","6.62","42.91","100","федеральное государственное бюджетное образовательное учреждение высшего образования ""Рязанский государственный университет имени С.А. Есенина""","Рязанская область","Министерство науки и высшего образования Российской Федерации","http://www.rsu.edu.ru","231","2022"
"60.26","56.61","51.5","44.36","0","0","0","0","6.97","7.98","100","35.81","1.1","90.25","0","","","64.68","","","34.89","8082.9","1.18","100","0","0","0","10.2","2.04","0","0","0.03","21.11","18.22","0","18.22","0","0","0.67","2","0","0","0","0","901.3","15.48","204.7","581.88","67.09","0","67.09","0","0","0.38","24","125.24","59.75","7.2","67.39","4.22","98.66","4","","1874","1104","0","770","59.63","58.91","89.22","10.78","1611","0","0","0","","8082.9","8082.9","72.03","0","0","0","0","13","100","0","0","","433","147","0","65.99","0","77.55","27.89","63.24","0","","300","16.01","0","0","0","0","0","0","0","","134215","79239","405","34296","28483","0","451","90.02","","","687200.6","106353.5","15.48","84.52","0","39.12","1.18","6.93","0","Федеральное государственное бюджетное образовательное учреждение высшего образования ""Смоленский государственный университет спорта""","Смоленская область","Министерство спорта Российской Федерации","http://www.smoluniversport.ru","1749","2022"
"69.06","69.06","60.14","49.18","0","0","124","6.31","6.19","10.5","18.13","58.74","5.82","53.57","10.03","","","1413.93","","","258.06","206434.4","9.89","100","176.23","0","0","16.29","0.29","11","8.13","24.47","1.1","27.56","25.5","2.06","0.1","0.09","1.1","10","13.44","1.02","0","587327.5","1345.17","48.24","222.36","247.32","13.84","0","10.91","0","0","0.39","34.99","165.9","63.92","14.72","86.55","4.97","75.83","4","","11849","7989","424","3436","64.73","67.42","45.62","14.39","7224","1245","82","1222","","206434.4","206434.4","277.64","1","1","1","7","491","80.86","1","4","","1609","637","54","84.62","33.33","89.48","36.42","63.41","70.18","","2270","19.16","3","82","71","28","0","587327.5","0","","178876","116773","1897","32667","17516","41.78","3311","100","","","2087022.8","1006793.8","48.24","49.74","2.02","75.2","9.89","55.98","57.73","Федеральное государственное бюджетное образовательное учреждение высшего образования ""Тамбовский государственный университет имени Г.Р. Державина""","Тамбовская область","Министерство науки и высшего образования Российской Федерации","http://www.tsutmb.ru","284","2022"
"50.65","50.65","51.48","45.29","0","0","6","3.39","2.21","4.71","100","80.72","3.23","33.97","1.34","","","792.23","","","1013.45","7200","4.15","100","78.42","0","0","11.71","0","1","0","0.11","10.67","14.39","0","14.39","0","0","0","0","0","0","0","6233.9","1042.87","43.52","192.67","193.53","41.4","0","41.4","0","0","0.54","27.24","111.75","74.6","16.43","90.92","2.43","77.95","4","","2716","679","96","1941","51.25","25","81.59","1.99","156","0","17","389","","7200","7200","984.13","0","1","0","0","29","79.31","0","0","","206","99","0","69.7","0","74.75","29.29","64.09","0","","124","4.57","0","0","0","0","0","6233.9","0","","64364","37142","2561","15530","2456","0","481","96.26","","","173614.5","75555.7","43.52","56.48","0","82.83","4.15","40.5","72.86","Федеральное государственное бюджетное образовательное учреждение высшего образования ""Тверская государственная сельскохозяйственная академия""","Тверская область","Министерство сельского хозяйства Российской Федерации","http://www.tvgsha.ru","1710","2022"
"80.39","80.39","68.61","55.08","0","0","162","23.48","0","15.06","0","14.56","19.8","72.65","25.19","","","1576.53","","","256.43","31001.9","2.26","100","73.92","2","0","9.8","1.23","2","1.25","18.2","5.68","29.51","27.43","2.08","0","0","0","0","1.91","2.65","0","0","1860.07","56.28","199.35","399.97","14.1","0","12.63","0","0","0.36","52.23","113.78","54.09","17.45","70.76","8.65","91.67","4","","3438","3432","6","0","74.27","99.83","0.17","0","2413","0","171","221","","31001.9","31001.9","290.49","0","0","1","2","680","88.38","0","1","","1156","407","1","70.27","100","79.61","25.31","66.43","46.22","","820","23.85","0","0","31","5","0","0","0","","74035","48416","106","24437","1217","0","1252","76.68","","","1373300.8","772860.8","56.28","43.72","0","61.9","2.26","38.33","95.5","федеральное государственное бюджетное образовательное учреждение высшего образования ""Тверской государственный медицинский университет"" Министерства здравоохранения Российской Федерации","Тверская область","Министерство здравоохранения Российской Федерации","http://www.tvrgmu.ru","1621","2022"
"69.36","69.36","64.61","52.36","0","0","44","3.3","12.32","14.62","17.96","15.06","3.56","72.02","5.16","","","264.29","","","323","102805.8","8.25","83.46","184.33","0","0","10.57","1.58","14","6.85","0.79","2.04","2.8","1.01","1.79","0.03","0.86","0","0","2.67","0.89","0","15227.4","1056.81","40.9","198.49","197.1","10.14","0","10.13","0","0.01","0.29","16.47","113.61","65.48","16.5","83.51","5.1","88.47","4","","7751","6147","79","1525","66.65","79.31","79.24","10.21","1208","0","27","202","","85805.8","92763.1","336.48","1","0","1","10","225","72.89","0","6","","1035","491","14","81.47","50","79.23","16.7","66.37","58.7","","215","2.77","0","0","8","17","0","15227.4","0","","110077","64062","2094","43340","5073","0","1829","79.72","","","1245554.8","509437.4","40.9","58.48","0.62","68.94","8.25","40.23","86.43","Федеральное государственное бюджетное образовательное учреждение высшего образования ""Тверской государственный университет""","Тверская область","Министерство науки и высшего образования Российской Федерации","https://tversu.ru","287","2022"
"76.72","76.72","78.69","60","0","0","21","29.58","12.21","13.36","100","85.37","1.32","100","0","","","18.42","","","47.08","5805.1","1.69","100","0","0","0","0","0","0","0","2.38","5.15","17.5","12.18","5.32","0","0","0","0","25","0","0","375","1855.74","26.38","218.13","1134.13","12.99","0","12.99","0","0","0.47","64.83","133.38","18.42","3.89","25.53","2.65","62.64","4","","411","291","0","120","77.83","70.8","0","9","342","0","0","1","","5805.1","49881.2","47.08","0","0","0","0","4","100","0","0","","168","57","2","22.81","0","66.67","5.26","178.82","304.25","","30","7.3","0","0","1","0","0","375","0","","4826","3935","474","891","0","38.24","143","100","","","343640.5","90652.7","26.38","72.75","0.87","53.73","1.69","39.73","0","Федеральное государственное бюджетное образовательное учреждение высшего образования ""Театральный институт имени Бориса Щукина при Государственном академическом театре имени Евгения Вахтангова""","г.Москва","Министерство культуры Российской Федерации","http://www.htvs.ru","1556","2022"
"66.3","66.11","63.66","48.03","0","3","70","8.55","7.38","8.17","21.85","94.27","1.47","71.68","8.83","","","2361.84","","","361.52","111460.4","11.09","100","290.64","3","0","8.38","0.33","5","4.14","1.54","2.53","5.48","1.24","4.24","0","0","0","0","4.76","1.59","0","0","865.8","27.05","211.93","234.41","9.84","0","9.84","0","0","0.26","47.98","112.43","66.63","15.35","85.77","3.81","83.88","4","","6750","4005","50","2695","65.88","59.33","84.24","12","1568","0","76","681","","111460.4","111687","491.8","0","1","0","5","63","53.97","0","2","","671","281","19","82.92","89.47","87.9","20.28","76.55","82.42","","211","3.13","0","0","4","28","0","0","0","","64661","42202","203","20459","4531","0","1125","64.89","","","1004924.5","271818.2","27.05","72.95","0","54.92","11.09","31.36","81.86","федеральное государственное бюджетное образовательное учреждение высшего образования ""Тульский государственный педагогический университет им. Л.Н. Толстого""","Тульская область","Министерство просвещения Российской Федерации","http://tsput.ru","297","2022"
"80.98","80.98","79.52","68.5","0","0","0","0","1.23","1.23","0","100","0","62.5","0","","","721.74","","","110.14","41954.6","18.26","0","79.77","0","0","3.41","0","0","0","1.23","3.29","0","0","0","0","0","0.9","1","0","0","0","0","1819.39","34.76","198.89","945.5","15.18","0","8.77","0","6.4","0.48","28.08","26.63","12.64","8.2","15.35","3.77","55.24","4","","243","243","0","0","80.67","100","19.75","1.23","16","0","0","3","","0","0","102.51","0","0","0","0","0","0","0","0","","128","58","6","13.79","50","84.48","25.86","161.78","194.7","","11","4.53","0","0","0","2","0","0","0","","8461","3688","31","4773","0","0","117","100","","","229757.1","79871.4","34.76","65.24","0","59.53","18.26","28.54","6.56","федеральное государственное бюджетное образовательное учреждение высшего образования ""Школа-студия (институт) имени Вл. И.Немировича-Данченко при Московском Художественном академическом театре имени А.П.Чехова""","г.Москва","Министерство культуры Российской Федерации","http://mhatschool.ru/","1791","2022"
"67.99","67.99","59.13","39.17","0","0","14","1.22","14.84","18.68","19.52","44.68","5.71","81.8","1.31","","","481.06","","","188.55","356953.7","22.21","100","605.17","1","0.03","19.86","1.17","7","7","5.37","5.67","7.46","5.05","2.41","0.18","0.02","0.65","4","6.55","0.85","0","41325.5","1792.51","62.62","229.41","261.52","8.24","0","8.21","0","0.03","0.31","27.91","80.44","63.65","13.73","78.86","4.04","83.63","4","","10765","5574","354","4837","62.9","51.78","59.67","17.88","5265","102","104","580","","356953.7","392032","518.92","0","1","3","1","351","80.63","0","7","","1205","429","84","85.31","40.48","85.55","27.27","70.22","118.24","","732","6.8","0","0","26","202","0","41325.5","1","","80796","50638","1353","21868","3469","39.75","1901","99.42","","","1607381.6","1006581.8","62.62","37.38","0","66.02","22.21","47.57","91.98","федеральное государственное бюджетное образовательное учреждение высшего образования ""Юго-Западный государственный университет""","Курская область","Министерство науки и высшего образования Российской Федерации","http://www.swsu.ru","113","2022"
"54.01","54.01","59.3","44.53","0","0","5","2.21","6.74","8.08","46.15","89.92","1.75","99.16","0","","","472.6","","","315.07","5134","2.71","100","47.95","0","0","9.23","1.69","1","1.71","0.11","8.41","6.47","0","6.47","0","0","0","0","6.25","0","0","712.4","376.9","12.49","212.59","207.32","20.03","0","20.03","0","0","0.33","66.65","334.91","67.89","7.71","75.33","3.03","78.67","4","","1567","832","65","670","53.83","53.1","92.79","7.21","476","0","0","0","","5134","5134","319.55","1","0","0","3","16","81.25","0","0","","149","59","0","76.27","0","84.75","16.95","73.61","0","","97","6.19","0","0","1","4","0","712.4","0","","30636","18335","2024","9486","288","0","298","100","","","189749.7","23706.7","12.49","87.51","0","92.1","2.71","10.57","54.54","Федеральное государственное бюджетное образовательное учреждение высшего образования ""Ярославская государственная сельскохозяйственная академия""","Ярославская область","Министерство сельского хозяйства Российской Федерации","http://www.yaragrovuz.ru","1669","2022"
"73.39","73.39","64.64","53.26","0","0","73","9","13.02","13.92","16.67","99.6","1.68","86.64","5.7","","","1444.67","","","394.2","58134.1","6.1","100","86.54","0","0","11.88","0.8","5","3.4","0.11","1.45","0.62","0","0.62","0.7","0","0","0","1.45","1.45","0","0","843.6","28.65","205.79","232.8","14.98","0","11.26","0","0","0.26","21.78","307.05","60.6","17.73","77.66","3.42","97.63","4","","7415","3728","0","3687","69.29","50.28","87.43","12.57","1160","0","37","37","","58134.1","58134.1","531.56","1","1","2","3","69","57.97","3","4","","675","371","6","72.78","83.33","82.21","23.18","71.62","64.39","","82","1.11","0","0","2","0","0","0","0","","75542","61380","1592","13024","1332","0","1071","79.37","","","953727.6","273285.1","28.65","71.35","0","72.31","6.1","32.48","48.22","Федеральное государственное бюджетное образовательное учреждение высшего образования ""Ярославский государственный педагогический университет им. К.Д. Ушинского""","Ярославская область","Министерство просвещения Российской Федерации","http://yspu.org","340","2022"
"66.5","66.5","75.3","52.2","0","0","3","5.66","0","0","0","0","0","92.31","0","","","363.88","","","172.51","1407","1.88","100","37.92","0","0","2.7","0","0","2.7","1.4","3.06","1.26","1.26","0","0","0","0","0","0","0","0","0","728.46","36.04","113.98","403.2","19.91","0","19.91","0","0","0.35","29.62","169.96","17.52","1.35","21.89","2.12","72.97","4","","330","170","0","160","71.02","51.52","1.21","0","13","0","6","6","","1407","1407","172.51","0","0","0","0","0","0","0","0","","66","27","0","22.22","0","55.56","14.81","39.46","0","","20","6.06","0","0","0","0","0","0","0","","5375","3703","342","1583","279","54.97","66","100","","","74995.4","27025.9","36.04","63.96","0","96.14","1.88","33.47","100","федеральное государственное бюджетное образовательное учреждение высшего образования ""Ярославский государственный театральный институт""","Ярославская область","Министерство культуры Российской Федерации","http://www.theatrins-yar.ru/","1657","2022"
"68.6","68.6","61.63","48.66","0","0","35","4.52","7.98","8.37","12.26","32.26","0.56","92.42","2.15","","","411.33","","","79.73","8076.5","1.27","93.13","30.55","1","0","13.56","1.04","4","0","0.15","2.03","1.52","0","1.52","0.06","0","0","0","0","0","0","296.5","572.54","24.37","195.66","191.25","19.55","0","19.55","0","0","0.38","10.96","219.77","50.85","13.04","65.6","3.59","92.9","4","","4892","3201","51","1640","67.47","65.43","85.22","9.12","488","0","41","324","","7522","7522","277.09","0","0","0","14","19","73.68","0","0","","589","288","0","64.93","0","71.88","23.26","67.74","0","","100","2.04","1","34","0","0","0","296.5","0","","92650","66042","276","18100","2299","0","1296","100","","","645989.3","157447.5","24.37","75.63","0","92.75","1.27","21.67","100","Федеральное государственное бюджетное образовательное учреждение высшего образования ""Ярославский государственный технический университет""","Ярославская область","Министерство науки и высшего образования Российской Федерации","http://ystu.ru","341","2022"
"75.24","75.18","63.75","50.32","0","2","38","3.14","15.85","17.85","19.11","14.09","3.23","95.31","7.78","","","648.51","","","298.62","196457.6","16.33","99.75","187.53","0","0","15.25","2.41","10","11.57","0.08","0.35","0.73","0.36","0.36","0","0","0.19","1","4.76","0","0","6350.5","758.18","29.14","241.38","234.85","9.02","0","8.4","0.62","0","0.39","78.14","103.59","58.91","18.92","81.43","6.04","71.6","4","","6054","5046","370","638","71.49","83.35","79.04","18.57","3494","876","21","258","","195957.6","258000.9","310.3","1","0","1","15","168","72.62","0","1","","976","348","25","82.47","28","74.43","23.85","82.45","100.21","","31","0.51","0","0","8","59","0","6350.5","0","","53148","46947","829","6201","1554","45.68","2017","99.9","","","1221782.7","356004","29.14","70.29","0.57","76.84","16.33","27.25","41.44","Федеральное государственное бюджетное образовательное учреждение высшего образования ""Ярославский государственный университет им. П.Г. Демидова""","Ярославская область","Министерство науки и высшего образования Российской Федерации","http://www.uniyar.ac.ru","342","2022"
